Date,Change,Percent Change,Open,High,Low,Close,Average,Volume,Value
25/11/2022,0.10,0.27%,37.55,38.30,36.50,37.80,37.58,"3,195,300","121,714,333"
24/11/2022,-2.80,-6.91%,39.20,39.20,37.70,37.70,37.81,"13,884,600","558,001,024"
23/11/2022,0.30,0.75%,40.30,40.90,40.10,40.50,40.45,"1,510,200","61,081,625"
22/11/2022,-0.45,-1.11%,40.20,41.60,39.85,40.20,40.62,"3,707,900","150,610,560"
21/11/2022,-1.50,-3.56%,41.95,41.95,40.65,40.65,41.15,"1,862,800","77,052,834"
18/11/2022,0.35,0.84%,41.00,42.25,39.90,42.15,41.14,"4,447,700","183,266,104"
17/11/2022,1.35,3.34%,41.75,42.90,40.80,41.80,41.99,"3,201,200","134,838,824"
16/11/2022,2.60,6.87%,35.25,40.45,35.25,40.45,36.59,"9,358,100","345,551,341"
15/11/2022,-2.80,-6.89%,38.20,39.50,37.85,37.85,38.02,"4,327,900","171,842,219"
14/11/2022,-2.35,-5.47%,42.00,42.75,40.40,40.65,41.27,"3,561,900","147,231,298"
11/11/2022,0.65,1.53%,43.40,44.40,43.00,43.00,43.50,"3,645,900","158,753,177"
10/11/2022,-3.15,-6.92%,44.95,44.95,42.35,42.35,42.95,"3,670,600","157,639,680"
09/11/2022,0.90,2.02%,45.00,46.45,44.55,45.50,45.30,"2,234,900","101,398,113"
08/11/2022,1.75,4.08%,42.85,45.60,41.30,44.60,43.60,"4,153,800","181,191,251"
07/11/2022,-3.20,-6.95%,46.00,46.55,42.85,42.85,43.61,"6,474,200","288,736,844"
04/11/2022,-3.45,-6.97%,47.55,48.00,46.05,46.05,46.47,"6,372,900","300,217,251"
03/11/2022,1.50,3.13%,49.00,50.30,48.10,49.50,49.34,"2,640,000","130,341,590"
02/11/2022,-2.10,-4.19%,50.00,50.30,46.80,48.00,48.06,"4,983,700","243,102,192"
01/11/2022,-1.50,-2.91%,52.00,52.50,50.10,50.10,51.09,"2,039,200","104,349,347"
31/10/2022,-1.60,-3.01%,52.40,52.90,49.50,51.60,50.42,"5,555,500","290,671,660"
28/10/2022,-0.10,-0.19%,53.50,54.40,52.80,53.20,53.44,"1,865,000","99,843,232"
27/10/2022,1.40,2.70%,51.30,53.90,51.30,53.30,52.47,"3,311,200","174,724,264"
26/10/2022,-0.10,-0.19%,52.10,52.50,50.60,51.90,51.59,"2,405,200","125,457,666"
25/10/2022,1.40,2.77%,50.70,54.00,49.00,52.00,51.08,"4,670,700","239,065,466"
24/10/2022,-3.80,-6.99%,54.50,55.00,50.60,50.60,51.51,"6,018,000","317,944,997"
